Collection Date,Trap,Anopheles sp,Cx nigripapus,Ae inf / atl,Total Mosquitoes,Temperature,Relative Humidity,Gust,UV Index,Solar radiation,Rainfall,log_Anopheles_sp,log_Cx_nigripapus,log_Ae_inf_/_atl,log_Total_Mosquitoes
2021-11-30,R. PALM,1,0.0,20.0,21.0,51.1,86.0,2.0,0.8,137.0,0.0,0.6931471805599453,0.0,3.044522437723423,3.0910424533583156
2021-11-30,RIDDLE,1,3.0,71.0,75.0,51.1,86.0,2.0,0.8,137.0,0.0,0.6931471805599453,1.3862943611198906,4.276666119016055,4.330733340286331
2021-11-30,S.Hollow,2,2.0,82.0,87.0,51.1,86.0,2.0,0.8,137.0,0.0,1.0986122886681096,1.0986122886681096,4.418840607796597,4.477336814478206
2021-11-30,WS58/US 1,18,35.0,14.0,67.0,51.1,86.0,2.0,0.8,137.0,0.0,2.9444389791664403,3.58351893845611,2.70805020110221,4.219507705176107
2021-12-01,A6,0,5.0,3.0,8.0,58.1,87.0,1.8,0.7,137.0,0.0,0.0,1.791759469228055,1.3862943611198906,2.197224577336219
2021-12-01,B. WICK,1,0.0,3.0,4.0,58.1,87.0,1.8,0.7,137.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.6094379124341003
2021-12-01,MATANZAS,1,0.0,9.0,10.0,58.1,87.0,1.8,0.7,137.0,0.0,0.6931471805599453,0.0,2.3025850929940455,2.3978952727983707
2021-12-01,QUAIL,5,9.0,25.0,39.0,58.1,87.0,1.8,0.7,137.0,0.0,1.791759469228055,2.3025850929940455,3.2580965380214817,3.6888794541139363
2021-12-01,R. PALM,0,2.0,29.0,31.0,58.1,87.0,1.8,0.7,137.0,0.0,0.0,1.0986122886681096,3.4011973816621555,3.4657359027997265
2021-12-01,RIDDLE,0,2.0,74.0,76.0,58.1,87.0,1.8,0.7,137.0,0.0,0.0,1.0986122886681096,4.31748811353631,4.343805421853684
2021-12-01,S.Hollow,0,6.0,61.0,70.0,58.1,87.0,1.8,0.7,137.0,0.0,0.0,1.9459101490553132,4.127134385045092,4.2626798770413155
2021-12-01,WS58/US 1,21,45.0,36.0,102.0,58.1,87.0,1.8,0.7,137.0,0.0,3.0910424533583156,3.828641396489095,3.6109179126442243,4.634728988229636
2021-12-02,A6,0,3.0,4.0,7.0,56.8,84.0,1.8,0.8,137.0,0.0,0.0,1.3862943611198906,1.6094379124341003,2.0794415416798357
2021-12-02,B. WICK,0,1.0,7.0,8.0,56.8,84.0,1.8,0.8,137.0,0.0,0.0,0.6931471805599453,2.0794415416798357,2.197224577336219
2021-12-02,MATANZAS,1,1.0,12.0,14.0,56.8,84.0,1.8,0.8,137.0,0.0,0.6931471805599453,0.6931471805599453,2.5649493574615367,2.70805020110221
2021-12-02,QUAIL,28,18.0,100.0,150.0,56.8,84.0,1.8,0.8,137.0,0.0,3.3672958299864737,2.9444389791664403,4.61512051684126,5.017279836814924
2021-12-02,R. PALM,1,0.0,85.0,88.0,56.8,84.0,1.8,0.8,137.0,0.0,0.6931471805599453,0.0,4.454347296253507,4.48863636973214
2021-12-02,RIDDLE,5,0.0,61.0,66.0,56.8,84.0,1.8,0.8,137.0,0.0,1.791759469228055,0.0,4.127134385045092,4.204692619390966
2021-12-02,S.Hollow,16,0.0,192.0,208.0,56.8,84.0,1.8,0.8,137.0,0.0,2.833213344056216,0.0,5.262690188904886,5.342334251964811
2021-12-02,WS58/US 1,0,0.0,1.0,1.0,56.8,84.0,1.8,0.8,137.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453
2022-02-23,A6,9,55.0,0.0,64.0,69.3,88.0,2.2,1.3,178.0,0.0,2.3025850929940455,4.025351690735149,0.0,4.174387269895637
2022-02-23,B. WICK,4,0.0,0.0,4.0,69.3,88.0,2.2,1.3,178.0,0.0,1.6094379124341003,0.0,0.0,1.6094379124341003
2022-02-23,MATANZAS,20,8.0,2.0,30.0,69.3,88.0,2.2,1.3,178.0,0.0,3.044522437723423,2.197224577336219,1.0986122886681096,3.4339872044851463
2022-02-23,QUAIL,120,72.0,0.0,200.0,69.3,88.0,2.2,1.3,178.0,0.0,4.795790545596741,4.290459441148391,0.0,5.303304908059076
2022-02-23,R. PALM,36,60.0,0.0,156.0,69.3,88.0,2.2,1.3,178.0,0.0,3.6109179126442243,4.110873864173311,0.0,5.056245805348308
2022-02-23,RIDDLE,28,236.0,20.0,284.0,69.3,88.0,2.2,1.3,178.0,0.0,3.3672958299864737,5.468060141135131,3.044522437723423,5.652489180268651
2022-02-23,S.Hollow,24,112.0,16.0,152.0,69.3,88.0,2.2,1.3,178.0,0.0,3.2188758248682006,4.727387818712341,2.833213344056216,5.030437921392435
2022-02-23,WS58/US 1,360,432.0,8.0,800.0,69.3,88.0,2.2,1.3,178.0,0.0,5.8888779583328805,6.07073772800249,2.197224577336219,6.685860947068359
2022-02-24,A6,15,30.0,5.0,50.0,68.4,88.0,2.0,1.9,201.0,0.0,2.772588722239781,3.4339872044851463,1.791759469228055,3.9318256327243257
2022-02-24,B. WICK,4,2.0,0.0,6.0,68.4,88.0,2.0,1.9,201.0,0.0,1.6094379124341003,1.0986122886681096,0.0,1.9459101490553132
2022-02-24,MATANZAS,20,8.0,0.0,30.0,68.4,88.0,2.0,1.9,201.0,0.0,3.044522437723423,2.197224577336219,0.0,3.4339872044851463
2022-02-24,QUAIL,72,39.0,0.0,111.0,68.4,88.0,2.0,1.9,201.0,0.0,4.290459441148391,3.6888794541139363,0.0,4.718498871295094
2022-02-24,R. PALM,16,44.0,80.0,148.0,68.4,88.0,2.0,1.9,201.0,0.0,2.833213344056216,3.8066624897703196,4.394449154672438,5.003946305945459
2022-02-24,RIDDLE,32,156.0,0.0,192.0,68.4,88.0,2.0,1.9,201.0,0.0,3.4965075614664802,5.056245805348308,0.0,5.262690188904886
2022-02-24,S.Hollow,48,104.0,20.0,172.0,68.4,88.0,2.0,1.9,201.0,0.0,3.8918202981106265,4.653960350157523,3.044522437723423,5.153291594497778
2022-02-24,WS58/US 1,104,232.0,8.0,360.0,68.4,88.0,2.0,1.9,201.0,0.0,4.653960350157523,5.4510384535657,2.197224577336219,5.8888779583328805
2022-02-25,A6,7,28.0,0.0,35.0,69.8,86.0,2.5,1.6,183.0,0.0,2.0794415416798357,3.3672958299864737,0.0,3.58351893845611
2022-02-25,B. WICK,8,3.0,0.0,11.0,69.8,86.0,2.5,1.6,183.0,0.0,2.197224577336219,1.3862943611198906,0.0,2.4849066497880004
2022-02-25,MATANZAS,5,17.0,2.0,24.0,69.8,86.0,2.5,1.6,183.0,0.0,1.791759469228055,2.8903717578961645,1.0986122886681096,3.2188758248682006
2022-02-25,QUAIL,120,96.0,0.0,220.0,69.8,86.0,2.5,1.6,183.0,0.0,4.795790545596741,4.574710978503383,0.0,5.3981627015177525
2022-02-25,R. PALM,60,40.0,188.0,308.0,69.8,86.0,2.5,1.6,183.0,0.0,4.110873864173311,3.7135720667043075,5.241747015059643,5.733341276897745
2022-02-25,RIDDLE,0,136.0,1.0,137.0,69.8,86.0,2.5,1.6,183.0,0.0,0.0,4.919980925828125,0.6931471805599453,4.927253685157204
2022-02-25,S.Hollow,13,15.0,7.0,35.0,69.8,86.0,2.5,1.6,183.0,0.0,2.6390573296152584,2.772588722239781,2.0794415416798357,3.58351893845611
2022-02-25,WS58/US 1,104,208.0,0.0,312.0,69.8,86.0,2.5,1.6,183.0,0.0,4.653960350157523,5.342334251964811,0.0,5.746203190540153
2022-03-01,A6,3,11.0,0.0,18.0,59.5,83.0,6.7,1.8,171.0,0.0,1.3862943611198906,2.4849066497880004,0.0,2.9444389791664403
2022-03-01,B. WICK,0,0.0,0.0,0.0,59.5,83.0,6.7,1.8,171.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,MATANZAS,15,6.0,1.0,22.0,59.5,83.0,6.7,1.8,171.0,0.0,2.772588722239781,1.9459101490553132,0.6931471805599453,3.1354942159291497
2022-03-01,QUAIL,52,9.0,0.0,61.0,59.5,83.0,6.7,1.8,171.0,0.0,3.9702919135521215,2.3025850929940455,0.0,4.127134385045092
2022-03-01,R. PALM,16,39.0,49.0,104.0,59.5,83.0,6.7,1.8,171.0,0.0,2.833213344056216,3.6888794541139363,3.912023005428146,4.653960350157523
2022-03-01,RIDDLE,23,10.0,2.0,35.0,59.5,83.0,6.7,1.8,171.0,0.0,3.1780538303479453,2.3978952727983707,1.0986122886681096,3.58351893845611
2022-03-01,S.Hollow,14,0.0,4.0,18.0,59.5,83.0,6.7,1.8,171.0,0.0,2.70805020110221,0.0,1.6094379124341003,2.9444389791664403
2022-03-01,WS58/US 1,76,24.0,0.0,132.0,59.5,83.0,6.7,1.8,171.0,0.0,4.343805421853684,3.2188758248682006,0.0,4.890349128221754
2022-03-02,A6,7,13.0,2.0,22.0,57.6,75.0,2.7,2.2,211.0,0.0,2.0794415416798357,2.6390573296152584,1.0986122886681096,3.1354942159291497
2022-03-02,B. WICK,5,1.0,0.0,6.0,57.6,75.0,2.7,2.2,211.0,0.0,1.791759469228055,0.6931471805599453,0.0,1.9459101490553132
2022-03-02,MATANZAS,10,5.0,8.0,23.0,57.6,75.0,2.7,2.2,211.0,0.0,2.3978952727983707,1.791759469228055,2.197224577336219,3.1780538303479453
2022-03-02,QUAIL,24,2.0,3.0,29.0,57.6,75.0,2.7,2.2,211.0,0.0,3.2188758248682006,1.0986122886681096,1.3862943611198906,3.4011973816621555
2022-03-02,R. PALM,27,15.0,22.0,64.0,57.6,75.0,2.7,2.2,211.0,0.0,3.332204510175204,2.772588722239781,3.1354942159291497,4.174387269895637
2022-03-02,RIDDLE,11,23.0,2.0,36.0,57.6,75.0,2.7,2.2,211.0,0.0,2.4849066497880004,3.1780538303479453,1.0986122886681096,3.6109179126442243
2022-03-02,S.Hollow,18,10.0,6.0,34.0,57.6,75.0,2.7,2.2,211.0,0.0,2.9444389791664403,2.3978952727983707,1.9459101490553132,3.5553480614894135
2022-03-02,WS58/US 1,60,20.0,24.0,156.0,57.6,75.0,2.7,2.2,211.0,0.0,4.110873864173311,3.044522437723423,3.2188758248682006,5.056245805348308
2022-03-03,A6,6,7.0,0.0,13.0,60.4,75.0,1.3,1.8,205.0,0.0,1.9459101490553132,2.0794415416798357,0.0,2.6390573296152584
2022-03-03,B. WICK,4,1.0,0.0,5.0,60.4,75.0,1.3,1.8,205.0,0.0,1.6094379124341003,0.6931471805599453,0.0,1.791759469228055
2022-03-03,MATANZAS,1,14.0,1.0,16.0,60.4,75.0,1.3,1.8,205.0,0.0,0.6931471805599453,2.70805020110221,0.6931471805599453,2.833213344056216
2022-03-03,QUAIL,88,14.0,0.0,102.0,60.4,75.0,1.3,1.8,205.0,0.0,4.48863636973214,2.70805020110221,0.0,4.634728988229636
2022-03-03,R. PALM,48,14.0,18.0,82.0,60.4,75.0,1.3,1.8,205.0,0.0,3.8918202981106265,2.70805020110221,2.9444389791664403,4.418840607796597
2022-03-03,RIDDLE,22,30.0,4.0,56.0,60.4,75.0,1.3,1.8,205.0,0.0,3.1354942159291497,3.4339872044851463,1.6094379124341003,4.04305126783455
2022-03-03,S.Hollow,15,6.0,0.0,21.0,60.4,75.0,1.3,1.8,205.0,0.0,2.772588722239781,1.9459101490553132,0.0,3.0910424533583156
2022-03-03,WS58/US 1,102,38.0,0.0,140.0,60.4,75.0,1.3,1.8,205.0,0.0,4.634728988229636,3.6635616461296463,0.0,4.948759890378168
2022-03-04,A6,8,23.0,0.0,31.0,63.1,77.0,2.9,1.8,207.0,0.0,2.197224577336219,3.1780538303479453,0.0,3.4657359027997265
2022-03-04,B. WICK,3,0.0,0.0,3.0,63.1,77.0,2.9,1.8,207.0,0.0,1.3862943611198906,0.0,0.0,1.3862943611198906
2022-03-04,MATANZAS,7,9.0,0.0,16.0,63.1,77.0,2.9,1.8,207.0,0.0,2.0794415416798357,2.3025850929940455,0.0,2.833213344056216
2022-03-04,QUAIL,98,16.0,0.0,114.0,63.1,77.0,2.9,1.8,207.0,0.0,4.59511985013459,2.833213344056216,0.0,4.74493212836325
2022-03-04,R. PALM,18,12.0,30.0,64.0,63.1,77.0,2.9,1.8,207.0,0.0,2.9444389791664403,2.5649493574615367,3.4339872044851463,4.174387269895637
2022-03-04,RIDDLE,13,26.0,2.0,41.0,63.1,77.0,2.9,1.8,207.0,0.0,2.6390573296152584,3.295836866004329,1.0986122886681096,3.737669618283368
2022-03-04,S.Hollow,16,7.0,4.0,27.0,63.1,77.0,2.9,1.8,207.0,0.0,2.833213344056216,2.0794415416798357,1.6094379124341003,3.332204510175204
2022-03-04,WS58/US 1,172,72.0,20.0,264.0,63.1,77.0,2.9,1.8,207.0,0.0,5.153291594497778,4.290459441148391,3.044522437723423,5.579729825986222
2022-03-07,XtraTrap1,0,0.0,0.0,0.0,71.6,86.0,3.6,1.5,167.0,0.42,0.0,0.0,0.0,0.0
2022-03-07,XtraTrap2,74,1.0,2.0,77.0,71.6,86.0,3.6,1.5,167.0,0.42,4.31748811353631,0.6931471805599453,1.0986122886681096,4.356708826689592
2022-03-08,A6,31,22.0,1.0,54.0,71.8,93.0,2.9,1.2,146.0,0.2,3.4657359027997265,3.1354942159291497,0.6931471805599453,4.007333185232471
2022-03-08,B. WICK,7,5.0,0.0,12.0,71.8,93.0,2.9,1.2,146.0,0.2,2.0794415416798357,1.791759469228055,0.0,2.5649493574615367
2022-03-08,MATANZAS,0,0.0,0.0,0.0,71.8,93.0,2.9,1.2,146.0,0.2,0.0,0.0,0.0,0.0
2022-03-08,QUAIL,164,60.0,8.0,232.0,71.8,93.0,2.9,1.2,146.0,0.2,5.10594547390058,4.110873864173311,2.197224577336219,5.4510384535657
2022-03-08,R. PALM,48,52.0,168.0,276.0,71.8,93.0,2.9,1.2,146.0,0.2,3.8918202981106265,3.9702919135521215,5.1298987149230735,5.6240175061873385
2022-03-08,RIDDLE,11,45.0,2.0,59.0,71.8,93.0,2.9,1.2,146.0,0.2,2.4849066497880004,3.828641396489095,1.0986122886681096,4.0943445622221
2022-03-08,S.Hollow,54,33.0,3.0,90.0,71.8,93.0,2.9,1.2,146.0,0.2,4.007333185232471,3.526360524616161,1.3862943611198906,4.51085950651685
2022-03-08,WS58/US 1,304,136.0,16.0,456.0,71.8,93.0,2.9,1.2,146.0,0.2,5.720311776607412,4.919980925828125,2.833213344056216,6.124683390894204
2022-03-09,A6,30,28.0,0.0,58.0,72.0,92.0,4.7,1.4,164.0,1.53,3.4339872044851463,3.3672958299864737,0.0,4.07753744390572
2022-03-09,B. WICK,7,3.0,0.0,10.0,72.0,92.0,4.7,1.4,164.0,1.53,2.0794415416798357,1.3862943611198906,0.0,2.3978952727983707
2022-03-09,MATANZAS,6,21.0,0.0,27.0,72.0,92.0,4.7,1.4,164.0,1.53,1.9459101490553132,3.0910424533583156,0.0,3.332204510175204
2022-03-09,QUAIL,156,40.0,8.0,212.0,72.0,92.0,4.7,1.4,164.0,1.53,5.056245805348308,3.7135720667043075,2.197224577336219,5.361292165709425
2022-03-09,R. PALM,8,12.0,236.0,268.0,72.0,92.0,4.7,1.4,164.0,1.53,2.197224577336219,2.5649493574615367,5.468060141135131,5.594711379601839
2022-03-09,RIDDLE,6,34.0,1.0,41.0,72.0,92.0,4.7,1.4,164.0,1.53,1.9459101490553132,3.5553480614894135,0.6931471805599453,3.737669618283368
2022-03-09,S.Hollow,38,32.0,3.0,73.0,72.0,92.0,4.7,1.4,164.0,1.53,3.6635616461296463,3.4965075614664802,1.3862943611198906,4.304065093204169
2022-03-09,WS58/US 1,200,180.0,4.0,388.0,72.0,92.0,4.7,1.4,164.0,1.53,5.303304908059076,5.198497031265825,1.6094379124341003,5.963579343618446
2022-03-10,A6,57,33.0,0.0,90.0,65.3,97.0,5.6,0.6,76.0,1.55,4.060443010546419,3.526360524616161,0.0,4.51085950651685
2022-03-10,B. WICK,25,15.0,1.0,41.0,65.3,97.0,5.6,0.6,76.0,1.55,3.2580965380214817,2.772588722239781,0.6931471805599453,3.737669618283368
2022-03-10,MATANZAS,14,3.0,0.0,17.0,65.3,97.0,5.6,0.6,76.0,1.55,2.70805020110221,1.3862943611198906,0.0,2.8903717578961645
2022-03-10,QUAIL,628,32.0,8.0,684.0,65.3,97.0,5.6,0.6,76.0,1.55,6.44413125670044,3.4965075614664802,2.197224577336219,6.529418838262225
2022-03-10,R. PALM,96,20.0,256.0,376.0,65.3,97.0,5.6,0.6,76.0,1.55,4.574710978503383,3.044522437723423,5.549076084895219,5.932245187448011
2022-03-10,RIDDLE,41,36.0,2.0,83.0,65.3,97.0,5.6,0.6,76.0,1.55,3.737669618283368,3.6109179126442243,1.0986122886681096,4.430816798843313
2022-03-10,S.Hollow,42,18.0,2.0,62.0,65.3,97.0,5.6,0.6,76.0,1.55,3.7612001156935624,2.9444389791664403,1.0986122886681096,4.143134726391533
2022-03-10,WS58/US 1,432,128.0,16.0,576.0,65.3,97.0,5.6,0.6,76.0,1.55,6.07073772800249,4.859812404361672,2.833213344056216,6.357842266508099
2022-03-11,A6,15,18.0,2.0,35.0,67.8,97.0,3.8,0.8,87.0,0.03,2.772588722239781,2.9444389791664403,1.0986122886681096,3.58351893845611
2022-03-11,B. WICK,8,6.0,1.0,15.0,67.8,97.0,3.8,0.8,87.0,0.03,2.197224577336219,1.9459101490553132,0.6931471805599453,2.772588722239781
2022-03-11,MATANZAS,6,4.0,0.0,10.0,67.8,97.0,3.8,0.8,87.0,0.03,1.9459101490553132,1.6094379124341003,0.0,2.3978952727983707
2022-03-11,QUAIL,216,20.0,0.0,252.0,67.8,97.0,3.8,0.8,87.0,0.03,5.37989735354046,3.044522437723423,0.0,5.53338948872752
2022-03-11,R. PALM,40,15.0,39.0,99.0,67.8,97.0,3.8,0.8,87.0,0.03,3.7135720667043075,2.772588722239781,3.6888794541139363,4.605170185988091
2022-03-11,RIDDLE,37,24.0,0.0,61.0,67.8,97.0,3.8,0.8,87.0,0.03,3.6375861597263857,3.2188758248682006,0.0,4.127134385045092
2022-03-11,S.Hollow,25,16.0,2.0,43.0,67.8,97.0,3.8,0.8,87.0,0.03,3.2580965380214817,2.833213344056216,1.0986122886681096,3.784189633918261
2022-03-11,WS58/US 1,0,0.0,0.0,0.0,67.8,97.0,3.8,0.8,87.0,0.03,0.0,0.0,0.0,0.0
2022-03-14,XtraTrap1,9,2.0,0.0,11.0,59.5,83.0,2.9,1.5,160.0,0.0,2.3025850929940455,1.0986122886681096,0.0,2.4849066497880004
2022-03-14,XtraTrap2,76,20.0,0.0,132.0,59.5,83.0,2.9,1.5,160.0,0.0,4.343805421853684,3.044522437723423,0.0,4.890349128221754
2022-03-15,A6,5,22.0,0.0,27.0,67.3,84.0,3.6,0.7,73.0,0.26,1.791759469228055,3.1354942159291497,0.0,3.332204510175204
2022-03-15,B. WICK,24,1.0,0.0,25.0,67.3,84.0,3.6,0.7,73.0,0.26,3.2188758248682006,0.6931471805599453,0.0,3.2580965380214817
2022-03-15,MATANZAS,6,11.0,0.0,18.0,67.3,84.0,3.6,0.7,73.0,0.26,1.9459101490553132,2.4849066497880004,0.0,2.9444389791664403
2022-03-15,QUAIL,152,16.0,0.0,180.0,67.3,84.0,3.6,0.7,73.0,0.26,5.030437921392435,2.833213344056216,0.0,5.198497031265825
2022-03-15,R. PALM,84,30.0,72.0,186.0,67.3,84.0,3.6,0.7,73.0,0.26,4.442651256490317,3.4339872044851463,4.290459441148391,5.231108616854587
2022-03-15,RIDDLE,23,27.0,0.0,50.0,67.3,84.0,3.6,0.7,73.0,0.26,3.1780538303479453,3.332204510175204,0.0,3.9318256327243257
2022-03-15,S.Hollow,51,13.0,2.0,70.0,67.3,84.0,3.6,0.7,73.0,0.26,3.951243718581427,2.6390573296152584,1.0986122886681096,4.2626798770413155
2022-03-15,WS58/US 1,272,24.0,0.0,296.0,67.3,84.0,3.6,0.7,73.0,0.26,5.60947179518496,3.2188758248682006,0.0,5.6937321388027
2022-03-16,A6,10,12.0,0.0,22.0,66.9,99.0,18.6,0.0,3.0,0.9,2.3978952727983707,2.5649493574615367,0.0,3.1354942159291497
2022-03-16,B. WICK,11,7.0,0.0,18.0,66.9,99.0,18.6,0.0,3.0,0.9,2.4849066497880004,2.0794415416798357,0.0,2.9444389791664403
2022-03-16,MATANZAS,2,4.0,0.0,6.0,66.9,99.0,18.6,0.0,3.0,0.9,1.0986122886681096,1.6094379124341003,0.0,1.9459101490553132
2022-03-16,QUAIL,108,52.0,0.0,188.0,66.9,99.0,18.6,0.0,3.0,0.9,4.6913478822291435,3.9702919135521215,0.0,5.241747015059643
2022-03-16,R. PALM,80,36.0,52.0,180.0,66.9,99.0,18.6,0.0,3.0,0.9,4.394449154672438,3.6109179126442243,3.9702919135521215,5.198497031265825
2022-03-16,RIDDLE,30,20.0,1.0,51.0,66.9,99.0,18.6,0.0,3.0,0.9,3.4339872044851463,3.044522437723423,0.6931471805599453,3.951243718581427
2022-03-16,S.Hollow,12,10.0,0.0,23.0,66.9,99.0,18.6,0.0,3.0,0.9,2.5649493574615367,2.3978952727983707,0.0,3.1780538303479453
2022-03-16,WS58/US 1,7,48.0,0.0,55.0,66.9,99.0,18.6,0.0,3.0,0.9,2.0794415416798357,3.8918202981106265,0.0,4.025351690735149
2022-03-17,A6,15,19.0,0.0,34.0,66.9,86.0,2.7,2.1,222.0,0.0,2.772588722239781,2.995732273553991,0.0,3.5553480614894135
2022-03-17,B. WICK,27,6.0,0.0,33.0,66.9,86.0,2.7,2.1,222.0,0.0,3.332204510175204,1.9459101490553132,0.0,3.526360524616161
2022-03-17,MATANZAS,3,4.0,2.0,10.0,66.9,86.0,2.7,2.1,222.0,0.0,1.3862943611198906,1.6094379124341003,1.0986122886681096,2.3978952727983707
2022-03-17,QUAIL,216,16.0,4.0,276.0,66.9,86.0,2.7,2.1,222.0,0.0,5.37989735354046,2.833213344056216,1.6094379124341003,5.6240175061873385
2022-03-17,R. PALM,360,60.0,152.0,608.0,66.9,86.0,2.7,2.1,222.0,0.0,5.8888779583328805,4.110873864173311,5.030437921392435,6.411818267709897
2022-03-17,RIDDLE,30,24.0,3.0,57.0,66.9,86.0,2.7,2.1,222.0,0.0,3.4339872044851463,3.2188758248682006,1.3862943611198906,4.060443010546419
2022-03-17,S.Hollow,19,12.0,4.0,40.0,66.9,86.0,2.7,2.1,222.0,0.0,2.995732273553991,2.5649493574615367,1.6094379124341003,3.7135720667043075
2022-03-17,WS58/US 1,280,128.0,0.0,408.0,66.9,86.0,2.7,2.1,222.0,0.0,5.638354669333745,4.859812404361672,0.0,6.013715156042801
2022-03-18,A6,6,7.0,1.0,14.0,67.8,90.0,3.6,1.7,190.0,0.06,1.9459101490553132,2.0794415416798357,0.6931471805599453,2.70805020110221
2022-03-18,B. WICK,19,4.0,1.0,24.0,67.8,90.0,3.6,1.7,190.0,0.06,2.995732273553991,1.6094379124341003,0.6931471805599453,3.2188758248682006
2022-03-18,MATANZAS,7,8.0,0.0,15.0,67.8,90.0,3.6,1.7,190.0,0.06,2.0794415416798357,2.197224577336219,0.0,2.772588722239781
2022-03-18,QUAIL,232,28.0,0.0,304.0,67.8,90.0,3.6,1.7,190.0,0.06,5.4510384535657,3.3672958299864737,0.0,5.720311776607412
2022-03-18,R. PALM,72,16.0,104.0,196.0,67.8,90.0,3.6,1.7,190.0,0.06,4.290459441148391,2.833213344056216,4.653960350157523,5.2832037287379885
2022-03-18,RIDDLE,22,23.0,1.0,49.0,67.8,90.0,3.6,1.7,190.0,0.06,3.1354942159291497,3.1780538303479453,0.6931471805599453,3.912023005428146
2022-03-18,S.Hollow,18,21.0,1.0,40.0,67.8,90.0,3.6,1.7,190.0,0.06,2.9444389791664403,3.0910424533583156,0.6931471805599453,3.7135720667043075
2022-03-18,WS58/US 1,288,424.0,8.0,728.0,67.8,90.0,3.6,1.7,190.0,0.06,5.666426688112432,6.052089168924416,2.197224577336219,6.591673732008658
2022-03-21,XtraTrap1,0,4.0,0.0,4.0,62.1,78.0,2.9,2.3,233.0,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003
2022-03-21,XtraTrap2,84,32.0,0.0,192.0,62.1,78.0,2.9,2.3,233.0,0.0,4.442651256490317,3.4965075614664802,0.0,5.262690188904886
2022-03-22,A6,9,30.0,0.0,45.0,69.8,76.0,4.3,2.1,247.0,0.0,2.3025850929940455,3.4339872044851463,0.0,3.828641396489095
2022-03-22,B. WICK,39,10.0,1.0,50.0,69.8,76.0,4.3,2.1,247.0,0.0,3.6888794541139363,2.3978952727983707,0.6931471805599453,3.9318256327243257
2022-03-22,MATANZAS,11,9.0,13.0,36.0,69.8,76.0,4.3,2.1,247.0,0.0,2.4849066497880004,2.3025850929940455,2.6390573296152584,3.6109179126442243
2022-03-22,QUAIL,120,24.0,0.0,192.0,69.8,76.0,4.3,2.1,247.0,0.0,4.795790545596741,3.2188758248682006,0.0,5.262690188904886
2022-03-22,R. PALM,92,48.0,76.0,236.0,69.8,76.0,4.3,2.1,247.0,0.0,4.532599493153255,3.8918202981106265,4.343805421853684,5.468060141135131
2022-03-22,RIDDLE,33,16.0,2.0,51.0,69.8,76.0,4.3,2.1,247.0,0.0,3.526360524616161,2.833213344056216,1.0986122886681096,3.951243718581427
2022-03-22,S.Hollow,24,72.0,28.0,124.0,69.8,76.0,4.3,2.1,247.0,0.0,3.2188758248682006,4.290459441148391,3.3672958299864737,4.828313737302301
2022-03-22,WS58/US 1,512,344.0,0.0,856.0,69.8,76.0,4.3,2.1,247.0,0.0,6.240275845170769,5.843544417031359,0.0,6.75343791859778
2022-03-23,A6,12,4.0,0.0,16.0,75.6,83.0,4.5,1.3,158.0,0.03,2.5649493574615367,1.6094379124341003,0.0,2.833213344056216
2022-03-23,B. WICK,18,2.0,4.0,24.0,75.6,83.0,4.5,1.3,158.0,0.03,2.9444389791664403,1.0986122886681096,1.6094379124341003,3.2188758248682006
2022-03-23,MATANZAS,2,4.0,15.0,24.0,75.6,83.0,4.5,1.3,158.0,0.03,1.0986122886681096,1.6094379124341003,2.772588722239781,3.2188758248682006
2022-03-23,QUAIL,336,16.0,32.0,608.0,75.6,83.0,4.5,1.3,158.0,0.03,5.820082930352362,2.833213344056216,3.4965075614664802,6.411818267709897
2022-03-23,R. PALM,184,92.0,136.0,488.0,75.6,83.0,4.5,1.3,158.0,0.03,5.220355825078324,4.532599493153255,4.919980925828125,6.1923624894748714
2022-03-23,RIDDLE,6,30.0,2.0,44.0,75.6,83.0,4.5,1.3,158.0,0.03,1.9459101490553132,3.4339872044851463,1.0986122886681096,3.8066624897703196
2022-03-23,S.Hollow,24,38.0,16.0,154.0,75.6,83.0,4.5,1.3,158.0,0.03,3.2188758248682006,3.6635616461296463,2.833213344056216,5.043425116919247
2022-03-23,WS58/US 1,168,92.0,0.0,264.0,75.6,83.0,4.5,1.3,158.0,0.03,5.1298987149230735,4.532599493153255,0.0,5.579729825986222
2022-03-24,A6,10,3.0,12.0,27.0,67.8,98.0,2.2,0.2,34.0,0.86,2.3978952727983707,1.3862943611198906,2.5649493574615367,3.332204510175204
2022-03-24,B. WICK,16,0.0,8.0,27.0,67.8,98.0,2.2,0.2,34.0,0.86,2.833213344056216,0.0,2.197224577336219,3.332204510175204
2022-03-24,MATANZAS,3,6.0,68.0,80.0,67.8,98.0,2.2,0.2,34.0,0.86,1.3862943611198906,1.9459101490553132,4.23410650459726,4.394449154672438
2022-03-24,QUAIL,120,16.0,16.0,400.0,67.8,98.0,2.2,0.2,34.0,0.86,4.795790545596741,2.833213344056216,2.833213344056216,5.993961427306569
2022-03-24,R. PALM,64,68.0,96.0,256.0,67.8,98.0,2.2,0.2,34.0,0.86,4.174387269895637,4.23410650459726,4.574710978503383,5.549076084895219
